"year","company_name","service","adverse_decisions","grievance"
2022,"Johns Hopkins HealthCare LLC","dental",0,0
2022,"Johns Hopkins HealthCare LLC","home health services",0,0
2022,"Johns Hopkins HealthCare LLC","obesity ivf podiatry hearing and vision",39,0
2022,"Johns Hopkins HealthCare LLC",NA,NA,NA
2022,"Johns Hopkins HealthCare LLC",NA,NA,NA
2022,"Johns Hopkins HealthCare LLC",NA,NA,NA
2022,"Johns Hopkins HealthCare LLC",NA,NA,NA
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","inpatient hospital services",298,7
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","emergency room services",0,0
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","mental health services",125,18
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","physician services",204,40
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","laboratory radiology services",23,5
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","pharmacy services",11,0
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","pt ot st services incl inpat rehab ",110,8
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","skilled nurse facility sub acute nursing home",82,3
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","durable medical equipment services",146,6
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","dental",14,0
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","home health services",18,0
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","obesity ivf podiatry hearing and vision",401,5
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2022,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2022,"Kaiser Permanente Insurance Company","inpatient hospital services",15,2
2022,"Kaiser Permanente Insurance Company","emergency room services",0,0
2022,"Kaiser Permanente Insurance Company","mental health services",0,0
2022,"Kaiser Permanente Insurance Company","physician services",8,3
2022,"Kaiser Permanente Insurance Company","laboratory radiology services",14,1
2022,"Kaiser Permanente Insurance Company","pharmacy services",0,0
2022,"Kaiser Permanente Insurance Company","pt ot st services incl inpat rehab ",2,1
2022,"Kaiser Permanente Insurance Company","skilled nurse facility sub acute nursing home",0,0
2022,"Kaiser Permanente Insurance Company","durable medical equipment services",3,0
2022,"Kaiser Permanente Insurance Company","dental",0,0
2022,"Kaiser Permanente Insurance Company","home health services",0,0
2022,"Kaiser Permanente Insurance Company","obesity ivf podiatry hearing and vision",0,0
2022,"Kaiser Permanente Insurance Company",NA,NA,NA
2022,"Kaiser Permanente Insurance Company",NA,NA,NA
2022,"Kaiser Permanente Insurance Company",NA,NA,NA
2022,"Kaiser Permanente Insurance Company",NA,NA,NA
2022,"Lincoln National Life Insurance Company, The","inpatient hospital services",0,NA
2022,"Lincoln National Life Insurance Company, The","emergency room services",0,NA
2022,"Lincoln National Life Insurance Company, The","mental health services",0,NA
2022,"Lincoln National Life Insurance Company, The","physician services",0,NA
2022,"Lincoln National Life Insurance Company, The","laboratory radiology services",0,NA
2022,"Lincoln National Life Insurance Company, The","pharmacy services",0,NA
2022,"Lincoln National Life Insurance Company, The","pt ot st services incl inpat rehab ",0,NA
2022,"Lincoln National Life Insurance Company, The","skilled nurse facility sub acute nursing home",0,NA
2022,"Lincoln National Life Insurance Company, The","durable medical equipment services",0,NA
2022,"Lincoln National Life Insurance Company, The","dental",98,NA
2022,"Lincoln National Life Insurance Company, The","home health services",0,NA
2022,"Lincoln National Life Insurance Company, The","obesity ivf podiatry hearing and vision",0,NA
2022,"Lincoln National Life Insurance Company, The",NA,NA,NA
2022,"Lincoln National Life Insurance Company, The",NA,NA,NA
2022,"Lincoln National Life Insurance Company, The",NA,NA,NA
2022,"Lincoln National Life Insurance Company, The",NA,NA,NA
2022,"MAMSI Life and Health Insurance Company","inpatient hospital services",9,0
2022,"MAMSI Life and Health Insurance Company","emergency room services",0,0
2022,"MAMSI Life and Health Insurance Company","mental health services",1,1
2022,"MAMSI Life and Health Insurance Company","physician services",134,4
2022,"MAMSI Life and Health Insurance Company","laboratory radiology services",93,12
2022,"MAMSI Life and Health Insurance Company","pharmacy services",905,54
2022,"MAMSI Life and Health Insurance Company","pt ot st services incl inpat rehab ",2,4
2022,"MAMSI Life and Health Insurance Company","skilled nurse facility sub acute nursing home",0,0
2022,"MAMSI Life and Health Insurance Company","durable medical equipment services",22,3
2022,"MAMSI Life and Health Insurance Company","dental",44,0
2022,"MAMSI Life and Health Insurance Company","home health services",2,0
2022,"MAMSI Life and Health Insurance Company","obesity ivf podiatry hearing and vision",17,10
2022,"MAMSI Life and Health Insurance Company",NA,NA,NA
2022,"MAMSI Life and Health Insurance Company",NA,NA,NA
2022,"MAMSI Life and Health Insurance Company",NA,NA,NA
2022,"MAMSI Life and Health Insurance Company",NA,NA,NA
2022,"Metropolitan Life Insurance Company","inpatient hospital services",0,0
2022,"Metropolitan Life Insurance Company","emergency room services",0,0
2022,"Metropolitan Life Insurance Company","mental health services",0,0
2022,"Metropolitan Life Insurance Company","physician services",0,0
2022,"Metropolitan Life Insurance Company","laboratory radiology services",0,0
2022,"Metropolitan Life Insurance Company","pharmacy services",0,0
2022,"Metropolitan Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2022,"Metropolitan Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2022,"Metropolitan Life Insurance Company","durable medical equipment services",0,0
2022,"Metropolitan Life Insurance Company","dental",528,29
2022,"Metropolitan Life Insurance Company","home health services",0,0
2022,"Metropolitan Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2022,"Metropolitan Life Insurance Company",NA,NA,NA
2022,"Metropolitan Life Insurance Company",NA,NA,NA
2022,"Metropolitan Life Insurance Company",NA,NA,NA
2022,"Metropolitan Life Insurance Company",NA,NA,NA
2022,"National Health Life Insurance Company","inpatient hospital services",1,NA
2022,"National Health Life Insurance Company","emergency room services",0,NA
2022,"National Health Life Insurance Company","mental health services",0,NA
2022,"National Health Life Insurance Company","physician services",1,NA
2022,"National Health Life Insurance Company","laboratory radiology services",0,NA
2022,"National Health Life Insurance Company","pharmacy services",0,NA
2022,"National Health Life Insurance Company","pt ot st services incl inpat rehab ",0,NA
2022,"National Health Life Insurance Company","skilled nurse facility sub acute nursing home",0,NA
2022,"National Health Life Insurance Company","durable medical equipment services",0,NA
2022,"National Health Life Insurance Company","dental",0,NA
2022,"National Health Life Insurance Company","home health services",0,NA
2022,"National Health Life Insurance Company","obesity ivf podiatry hearing and vision",0,NA
2022,"National Health Life Insurance Company",NA,NA,NA
2022,"National Health Life Insurance Company",NA,NA,NA
2022,"National Health Life Insurance Company",NA,NA,NA
2022,"National Health Life Insurance Company",NA,NA,NA
2022,"Optimum Choice, Inc.","inpatient hospital services",114,5
2022,"Optimum Choice, Inc.","emergency room services",3,3
2022,"Optimum Choice, Inc.","mental health services",0,0
2022,"Optimum Choice, Inc.","physician services",212,73
2022,"Optimum Choice, Inc.","laboratory radiology services",351,81
2022,"Optimum Choice, Inc.","pharmacy services",2122,159
2022,"Optimum Choice, Inc.","pt ot st services incl inpat rehab ",20,5
2022,"Optimum Choice, Inc.","skilled nurse facility sub acute nursing home",0,1
2022,"Optimum Choice, Inc.","durable medical equipment services",28,2
2022,"Optimum Choice, Inc.","dental",110,0
2022,"Optimum Choice, Inc.","home health services",4,4
2022,"Optimum Choice, Inc.","obesity ivf podiatry hearing and vision",92,156
2022,"Optimum Choice, Inc.",NA,NA,NA
2022,"Optimum Choice, Inc.",NA,NA,NA
2022,"Optimum Choice, Inc.",NA,NA,NA
2022,"Optimum Choice, Inc.",NA,NA,NA
2022,"Principal Life Insurance Company","inpatient hospital services",0,0
2022,"Principal Life Insurance Company","emergency room services",0,0
2022,"Principal Life Insurance Company","mental health services",0,0
2022,"Principal Life Insurance Company","physician services",0,0
2022,"Principal Life Insurance Company","laboratory radiology services",0,0
2022,"Principal Life Insurance Company","pharmacy services",0,0
2022,"Principal Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2022,"Principal Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2022,"Principal Life Insurance Company","durable medical equipment services",0,0
2022,"Principal Life Insurance Company","dental",752,35
2022,"Principal Life Insurance Company","home health services",0,0
2022,"Principal Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2022,"Principal Life Insurance Company",NA,NA,NA
2022,"Principal Life Insurance Company",NA,NA,NA
2022,"Principal Life Insurance Company",NA,NA,NA
2022,"Principal Life Insurance Company",NA,NA,NA
2022,"Prudential Insurance Company of America","inpatient hospital services",NA,NA
2022,"Prudential Insurance Company of America","emergency room services",NA,NA
2022,"Prudential Insurance Company of America","mental health services",NA,NA
2022,"Prudential Insurance Company of America","physician services",NA,NA
2022,"Prudential Insurance Company of America","laboratory radiology services",NA,NA
2022,"Prudential Insurance Company of America","pharmacy services",NA,NA
2022,"Prudential Insurance Company of America","pt ot st services incl inpat rehab ",NA,NA
2022,"Prudential Insurance Company of America","skilled nurse facility sub acute nursing home",NA,NA
2022,"Prudential Insurance Company of America","durable medical equipment services",NA,NA
2022,"Prudential Insurance Company of America","dental",NA,NA
2022,"Prudential Insurance Company of America","home health services",NA,NA
2022,"Prudential Insurance Company of America","obesity ivf podiatry hearing and vision",NA,NA
2022,"Prudential Insurance Company of America",NA,NA,NA
2022,"Prudential Insurance Company of America",NA,NA,NA
2022,"Prudential Insurance Company of America",NA,NA,NA
2022,"Prudential Insurance Company of America",NA,NA,NA
2022,"Reliance Standard Life Insurance Company","inpatient hospital services",0,0
2022,"Reliance Standard Life Insurance Company","emergency room services",0,0
2022,"Reliance Standard Life Insurance Company","mental health services",0,0
2022,"Reliance Standard Life Insurance Company","physician services",0,0
2022,"Reliance Standard Life Insurance Company","laboratory radiology services",0,0
2022,"Reliance Standard Life Insurance Company","pharmacy services",0,0
2022,"Reliance Standard Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2022,"Reliance Standard Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2022,"Reliance Standard Life Insurance Company","durable medical equipment services",0,0
2022,"Reliance Standard Life Insurance Company","dental",9,3
2022,"Reliance Standard Life Insurance Company","home health services",0,0
2022,"Reliance Standard Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2022,"Reliance Standard Life Insurance Company",NA,NA,NA
2022,"Reliance Standard Life Insurance Company",NA,NA,NA
2022,"Reliance Standard Life Insurance Company",NA,NA,NA
2022,"Reliance Standard Life Insurance Company",NA,NA,NA
2022,"Standard Insurance Company","inpatient hospital services",0,0
2022,"Standard Insurance Company","emergency room services",0,0
2022,"Standard Insurance Company","mental health services",0,0
2022,"Standard Insurance Company","physician services",0,0
2022,"Standard Insurance Company","laboratory radiology services",0,0
2022,"Standard Insurance Company","pharmacy services",0,0
2022,"Standard Insurance Company","pt ot st services incl inpat rehab ",0,0
2022,"Standard Insurance Company","skilled nurse facility sub acute nursing home",0,0
2022,"Standard Insurance Company","durable medical equipment services",0,0
2022,"Standard Insurance Company","dental",118,27
2022,"Standard Insurance Company","home health services",0,0
2022,"Standard Insurance Company","obesity ivf podiatry hearing and vision",0,0
2022,"Standard Insurance Company",NA,NA,NA
2022,"Standard Insurance Company",NA,NA,NA
2022,"Standard Insurance Company",NA,NA,NA
2022,"Standard Insurance Company",NA,NA,NA
2022,"Starmount Life Insurance Company","inpatient hospital services",0,0
2022,"Starmount Life Insurance Company","emergency room services",0,0
2022,"Starmount Life Insurance Company","mental health services",0,0
2022,"Starmount Life Insurance Company","physician services",0,0
2022,"Starmount Life Insurance Company","laboratory radiology services",0,0
2022,"Starmount Life Insurance Company","pharmacy services",0,0
2022,"Starmount Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2022,"Starmount Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2022,"Starmount Life Insurance Company","durable medical equipment services",0,0
2022,"Starmount Life Insurance Company","dental",12,15
2022,"Starmount Life Insurance Company","home health services",0,0
2022,"Starmount Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2022,"Starmount Life Insurance Company",NA,NA,NA
2022,"Starmount Life Insurance Company",NA,NA,NA
2022,"Starmount Life Insurance Company",NA,NA,NA
2022,"Starmount Life Insurance Company",NA,NA,NA
2022,"Sun Life Assurance Company of Canada","inpatient hospital services",0,0
2022,"Sun Life Assurance Company of Canada","emergency room services",0,0
2022,"Sun Life Assurance Company of Canada","mental health services",0,0
2022,"Sun Life Assurance Company of Canada","physician services",0,0
2022,"Sun Life Assurance Company of Canada","laboratory radiology services",0,0
2022,"Sun Life Assurance Company of Canada","pharmacy services",0,0
2022,"Sun Life Assurance Company of Canada","pt ot st services incl inpat rehab ",0,0
2022,"Sun Life Assurance Company of Canada","skilled nurse facility sub acute nursing home",0,0
2022,"Sun Life Assurance Company of Canada","durable medical equipment services",0,0
2022,"Sun Life Assurance Company of Canada","dental",545,47
2022,"Sun Life Assurance Company of Canada","home health services",0,0
2022,"Sun Life Assurance Company of Canada","obesity ivf podiatry hearing and vision",0,0
